,Unnamed: 0,name,type,IMDb,originalName,foreignName,nickname,romanPinyin,notableWork,debutWork,activeTime,debutTime,birthPlace,deathPlace,award,language,website,almaMater,education,religion,nationality,ethnicity,agency,hasSibling,hasSpouse,hasParent,hasChild,works
3735,559562,['卡麦蓉·狄亚兹'],['actor'],[],[],[],[],[],[],[],['1988年-2014年'],[],"{'country': 'USA', 'state': 'California', 'city': 'San Diego'}",{},"['波士顿影评人协会最佳女配角', '纽约影评人协会最佳女主角']",[],[],[],['高中毕业'],[],{},[],[],[],[],[],[],[]
3736,4855838,['罗杰·科曼'],"['actor', 'director']",[],[],[],[],[],[],[],['1954年-2021年'],[],"{'country': 'USA', 'state': 'Michigan', 'city': 'Detroit'}",{},[],[],[],"['斯坦福大学（工业工程学士，1947年）""The Award of a Lifetime for Roger Corman"", Stanford Alumni Magazine, January/February 2010']",[],[],{},[],[],[],[],[],[],[]
3737,4856736,['尹钟和'],['actor'],[],[],['윤종화'],[],['Yun Jong Hwa'],[],[],[],['2005年'],{},{},[],['韩语'],[],[],['水原大学戏剧电影系'],[],{},[],['HB Entertainment'],[],[],[],[],[]
3738,4856881,['朴荷娜'],['actor'],[],[],['박하나'],[],['Park Ha Na'],[],[],[],['2003年'],"{'country': 'KOR', 'state': '충청남도', 'city': '공주시'}",{},[],['韩语'],[],[],['百济艺术大学 实用音乐系'],[],{},[],['FN Entertainment'],[],[],[],[],[]
3739,4856990,['徐宇林'],['actor'],[],[],['서우림'],[],['Seo Woo Rim'],[],[],[],['1963年'],{},{},[],['韩语'],[],[],['仁荷大学演剧电影科'],[],{},[],[],[],[],[],[],[]
3740,4857038,['孙钟鹤'],['actor'],[],[],['손종학'],[],['Son Jong Hak'],[],[],[],['2007年'],{},{},[],['韩语'],[],[],[],[],{},[],['The Pro Actors'],[],[],[],[],[]
3741,4857092,['金明坤'],['actor'],['0453623'],[],['김명곤'],[],['Kim Myung Gon'],[],[],[],['1975年'],{},{},[],['韩语'],[],[],['东国大学'],[],{},[],[],[],[],[],[],[]
3742,4857124,['朴昭英'],['actor'],['2607307'],[],['박소영'],[],['Park So Young'],[],[],[],['2011年'],{},{},[],['韩语'],[],[],[],[],{},[],['Awana Entertainment'],[],[],[],[],[]
3743,4857142,['张胜祖'],['actor'],[],['张贤德'],['장승조'],[],['Jang Seung Jo'],[],[],[],['2001年'],{},{},[],['韩语'],[],[],['祥明大学 电影学系'],[],{},[],['ACE FACTORY'],[],[],[],[],[]
3744,4857152,['吴允红'],['actor'],[],[],['오윤홍'],[],['Oh Yun Hong'],[],[],[],['1997年'],{},{},[],['韩语'],[],[],['西江大学哲学系'],[],{},[],[],[],[],[],[],[]
3745,559640,['丹尼斯·吴'],['actor'],[],[],[],[],[],[],[],[],[],{},{},[],[],[],[],[],[],{},['美国人'],[],[],[],[],[],[]
3746,4857461,['岑珈其'],['actor'],['6548654'],[],[],"['岑M其／岑MK', '爷爷', 'Kaki', '岑珈嬲']",[],[],['《烈日当空》'],['2008年-2021年'],[],{},{},[],['粤语、普通话、英语'],[],[],['香港红卍字会屯门卍慈小学新会商会中学'],[],{},[],['Dumb Youth'],[],[],[],[],['《烈日当空》']
3747,4857673,['伊丽莎白·莫斯'],['actor'],[],[],[],[],[],[],[],['1990年-2021年'],[],"{'country': 'USA', 'state': 'California', 'city': 'Los Angeles'}",{},[],[],[],[],[],['山达基'],{},[],[],[],[],[],[],[]
3748,559707,['南相美'],['actor'],[],[],['남상미'],[],['Nam Sang-mi'],[],[],[],[],{},{},[],['韩语、英语'],[],[],['同德女子大学放送演艺学系肄业'],[],{},[],['JR Entertainment'],[],[],[],[],[]
3749,559716,['张孝全'],['actor'],['2432847'],[],['Joseph Chang'],"['国民老公', '钻石演员', '考全', '天菜']",['Chang Hsiao-chuan'],"['《盛夏光年》', '《醉后决定爱上你》', '《罪梦者》', '《孽子》', '《谁是被害者》', '《被偷走的那五年》', '《女朋友。男朋友》']",['《寻找Mr.Right》'],['2001年-2021年'],['2001年'],{},{},[],['国语'],[],[],['复兴商工美工科肄业'],[],{},[],[],[],[],[],[],"['《盛夏光年》', '《醉后决定爱上你》', '《罪梦者》', '《孽子》', '《谁是被害者》', '《被偷走的那五年》', '《女朋友。男朋友》', '《寻找Mr.Right》']"
3750,4869354,['王庆南'],['actor'],[],[],[],[],[],[],[],[],[],{},{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
3751,4869752,['周艺轩'],['actor'],['8442837'],['周艺轩'],['주이쉔'],"['轩妈', '轩爷爷', '嵊州周菊花', '轩哥', '夕阳红', '周妈妈']",['Zhou Yi Xuan'],[],['《Falling In Love》'],['2014年-2021年'],[],"{'country': 'CHN', 'state': '浙江省', 'city': '绍兴市'}",{},[],['普通话、韩语、英语'],[],[],[],[],"{'country': 'CHN', 'state': '浙江省', 'city': '绍兴市'}",[],['乐华娱乐'],[],[],[],[],['《Falling In Love》']
3752,559955,['林嘉华'],['actor'],[],[],['Dominic Lam'],[],[],[],[],['1974年-2021年'],[],{},{},[],[],[],['圣若瑟英文小学圣若瑟英文中学 (初中)警察少年训练学校 (高中)'],['中五'],['基督新教'],{},[],['无线电视（1980-1996、2007-2012、2017-2019）'],[],['陈秀珠'],[],['林政峰'],[]
3753,559968,['裕善'],['actor'],['1343846'],['王裕善'],['유선'],[],['Yu Sun'],[],[],[],['1999年'],"{'country': 'KOR', 'state': '서울특별시', 'city': '중구'}",{},[],['韩语、英语'],[],[],['韩国艺术综合大学表演学学士'],['基督教'],{},[],['Dainent Entertainment'],[],[],[],[],[]
3754,4871387,['迪安·马丁'],['actor'],[],[],[],[],[],[],[],[],[],{},{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
3755,4871475,['董成鹏'],"['actor', 'director']",['3934959'],[],[],[],[],[],[],['2007年-2021年'],['2004年'],"{'country': 'CHN', 'state': '吉林省', 'city': '吉林市'}",{},['金马奖'],[],[],[],['吉林建筑大学'],[],{},['汉族'],[],[],[],[],[],[]
3756,4878403,['朴正民'],['actor'],['3683989'],[],['박정민'],[],['Park Jung Min'],"['《请拯救我于恶，台湾译名魔鬼对决》', '《东柱时代诗情》', '《那才是我的世界》']","['《那一夜》', '《青春褪色》']",[],['2011年'],{},{},[],['韩语'],[],[],['高丽大学人文学科（中途退学）\n\n韩国艺术综合大学 影像学院 电影系（转系）\n韩国艺术综合大学 戏剧学院 表演系'],[],{},[],['* SEM Company'],[],[],[],[],"['《请拯救我于恶，台湾译名魔鬼对决》', '《东柱时代诗情》', '《那才是我的世界》', '《那一夜》', '《青春褪色》']"
3757,4878445,['李伊'],['actor'],['5338560'],['金智贤'],['E L'],[],[],[],[],[],['2009年'],"{'country': 'KOR', 'state': '서울특별시', 'city': '중구'}",{},[],['韩语'],['官方网站'],[],['成均馆大学'],[],"{'country': 'KOR', 'state': '충청북도', 'city': '옥천군'}",[],['Urban Works EntertainmentArtist Company（2017年-至今）'],[],[],[],[],[]
3758,4886339,['郑人硕'],['actor'],['7144002'],['郑人硕'],['Rexen'],"['硕哥', '国片Man哥']",['Cheng Jen-Shuo'],['《醉·生梦死  角头2王者再起  川流之岛  人面鱼红衣小女孩外传寒单  角头－浪流连》'],['《红色女人花》'],['2012年-2021年'],['2004年'],"{'country': 'TWN', 'state': '台北市', 'city': '信義區'}",{},['颁最佳演员奖'],['国语、台语'],[],[],[],[],{},[],['海鹏影业'],[],[],[],['Enzo'],"['《醉·生梦死  角头2王者再起  川流之岛  人面鱼红衣小女孩外传寒单  角头－浪流连》', '《红色女人花》']"
3759,4895149,['格伦·莫里斯'],['actor'],[],[],[],[],[],[],[],['1934年-1969年'],[],{},{},[],[],[],['科罗拉多农业学院'],['科罗拉多农业学院'],[],{},[],[],[],[],[],[],[]
3760,4900775,['阿迪勒·侯赛因'],['actor'],[],[],[],[],[],[],[],[],[],"{'country': 'IND', 'state': 'Assam', 'city': 'Samaguri'}",{},[],[],[],[],[],['伊斯兰教'],"{'country': 'IND', 'state': 'Madhya Pradesh', 'city': 'Tendukheda'}",[],[],[],[],[],[],[]
3761,4903609,['甄秀珍'],['actor'],['1160725'],['亓'],[],[],[],[],[],"['1972年-1990年', '2001年-2021年']",['1968年'],"{'country': 'TWN', 'state': '台中市', 'city': '西屯區'}",{},['金钟奖'],['国语、闽南语、英语'],[],[],['圣荷西州立大学蒙大拿州立大学学士(主修戏剧文学，副修经济学)'],['南传佛教'],{},[],[],[],[],[],[],[]
3762,4912235,['利颖怡'],['actor'],['5514513'],[],['Joan Lee'],"['忠忠', '忠仔', '忠哥', '阿忠', '阿怡']",['Lee Vin Yee'],['《\n电视节目\n》'],[],['2012年-2021年'],[],{},{},[],['广东话、英语、普通话'],['二红制作 - Facebook二红制作 - Instagram二红制作 - YouTube'],['多伦多大学香港中文大学'],['经济学系学士、表演艺术系学士'],[],"{'country': 'CHN', 'state': '广东省', 'city': '东莞市'}",['汉族'],['无线电视（2012年至今）'],[],[],[],[],['《\n电视节目\n》']
3763,4913636,['黛西·蕾德莉'],['actor'],[],['Daisy Jazz Isobel Ridley'],['Daisy Ridley'],[],[],[],[],['2013年-2021年'],[],"{'country': 'CAN', 'state': 'Ontario', 'city': 'London'}",{},[],[],[],[],['伦敦大学伯贝克学院'],[],{},[],[],[],[],[],[],[]
3764,4915603,['南明烈'],['actor'],[],[],['남명렬'],[],['Nam Myung Ryul'],[],[],[],['1997年'],"{'country': 'KOR', 'state': '대전광역시', 'city': '중구'}",{},[],['韩语'],[],[],['忠南大学'],[],{},[],['SY Entertainment'],[],[],[],[],[]
3765,4916006,['文知茵'],['actor'],[],[],['문지인'],[],['Moon Ji In'],[],[],[],['2006年'],{},{},[],['韩语'],[],[],['首尔艺术大学'],[],{},[],['FNC Entertainment'],[],[],[],[],[]
3766,560446,['范振锋'],['actor'],['1837617'],[],['Ricky Fan'],['阿范'],[],[],[],['1994年-2021年'],[],{},{},[],[],[],['澳门慈幼中学（小学部）岭南小学坚尼地城官立中学苏浙公学慈幼英文学校'],[],[],"{'country': 'CHN', 'state': '广东省', 'city': '惠州市'}",[],['大名娱乐'],[],['李思欣'],[],[],[]
3767,4918451,['凯特琳·达波黛'],['actor'],['1291974'],[],['Kaitlin Janette Doubleday凯特琳·珍妮特·达波黛'],[],[],['《大器晚成 第三季》'],['《失踪现场》'],['2002年-2021年'],[],"{'country': 'USA', 'state': 'California', 'city': 'Los Angeles'}",{},[],[],[],[],[],[],{},[],[],[],[],[],[],"['《大器晚成 第三季》', '《失踪现场》']"
3768,4922637,['寇瑞·斯托尔'],['actor'],[],['标题'],[],[],[],[],[],['2001年-2021年'],[],"{'country': 'USA', 'state': 'New York', 'city': 'New York'}",{},[],[],[],['欧柏林学院'],[],[],{},[],[],[],[],[],[],[]
3769,4923760,['乔尔·埃哲顿'],"['actor', 'director']",[],[],['Joel Edgerton'],[],[],[],[],['1995年-2021年'],[],"{'country': 'AUS', 'state': 'New South Wales', 'city': 'Five Ways'}",{},[],[],[],[],[],[],{},[],[],[],[],['麦可'],[],[]
3770,4925045,['罗杰·多特里'],['actor'],[],['Roger Harry Daltrey'],[],[],[],[],[],['1959年-2021年'],[],{},{},['金球奖'],[],['thewho.com'],"['维多利亚小学', '阿克顿文法学校', '伊灵艺术学校']",[],[],{},[],[],[],['杰姬·瑞克曼\n希瑟·泰勒'],[],['萝丝·丽·多特里\n薇洛·艾梅伯·多特里\n杰米·多特里'],[]
3771,4929276,['明桂南'],['actor'],[],[],['명계남'],[],['Myeong Gye Nam'],[],[],[],['1973年'],{},{},[],['韩语'],[],[],[],[],{},[],[],[],[],[],[],[]
3772,4929769,['宋冈陵'],['actor'],[],['宋冈陵'],[],[],[],['《烽火儿女情》'],['《古鼎红颜》'],['1980年-1990年'],['1974年'],"{'country': 'TWN', 'state': '花蓮縣', 'city': '花蓮市'}",{},['妇女创业楷模奖'],['国语、英语'],[],[],['辅仁大学神学院硕士'],['天主教'],"{'country': 'JPN', 'state': '長野県', 'city': ''}",[],[],[],['蔡昭伦'],['陈氏'],[],"['《烽火儿女情》', '《古鼎红颜》']"
3773,4929897,['张云龙'],['actor'],['7480153'],[],['Leon'],[],['Zhang Yun Long'],[],[],[],[],"{'country': 'CHN', 'state': '辽宁省', 'city': '大连市'}",{},[],[],[],[],['北京电影学院表演系'],[],"{'country': 'CHN', 'state': '辽宁省', 'city': '大连市'}",['汉族'],['嘉行传媒'],[],[],[],[],[]
3774,4930250,['高伟光'],['actor'],['8276567'],[],['Vengo'],"['东三岁', '高甜甜', '深情的高伟光']",['Gao Wei Guang'],"['《扶摇》', '《鬼吹灯之龙岭迷窟》', '《古剑奇谭》', '《三生三世枕上书》', '《鬼吹灯之怒晴湘西》', '《三生三世十里桃花》']",[],['2006年-2021年'],['2014年'],"{'country': 'CHN', 'state': '黑龙江省', 'city': '鸡西市'}",{},[],[],[],['中央戏剧学院表演系'],[],[],{},['汉族'],['嘉行传媒'],[],[],[],[],"['《扶摇》', '《鬼吹灯之龙岭迷窟》', '《古剑奇谭》', '《三生三世枕上书》', '《鬼吹灯之怒晴湘西》', '《三生三世十里桃花》']"
3775,4930420,['简淑儿'],['actor'],[],[],['Jessica Kan'],"['Elsa', '简儿', '仙气女神']",['Kan Shuk Yi'],[],[],['2013年-2021年'],['2013年'],{},{},[],['广东话、普通话、英语'],[],[],['纽约州立大学帕切斯分校心理学及艺术设计系清华大学工商管理进修课程（肄业）'],[],"{'country': 'CHN', 'state': '四川省', 'city': '绵阳市'}",['汉族'],['无线电视（2013年至今）GME（2015至2019年）'],[],[],[],[],[]
3776,4930829,['高盟杰'],['actor'],['1251420'],['高盟杰'],[],['阿杰'],['Kao Meng-Chieh'],"['《美丽时光》', '《当爱来的时候》']",['《黑暗之光》'],['1999年-2020年'],['1999年'],"{'country': 'TWN', 'state': '台北市', 'city': '內湖區'}",{},[],['国语、台语、客语（略通）'],[],[],['华冈艺校肄业'],[],{},[],['辉映创艺'],[],[],[],[],"['《美丽时光》', '《当爱来的时候》', '《黑暗之光》']"
3777,4932135,['柳承穆'],['actor'],[],[],['유승목'],[],['Yu Seung Mok'],[],[],[],['1999年'],"{'country': 'KOR', 'state': '서울특별시', 'city': '중구'}",{},[],['韩语'],[],[],['檀国大学戏剧电影学士'],[],{},[],['Huayibrothers娱乐'],[],[],[],[],[]
3778,4932770,['金英雄'],['actor'],[],[],['김영웅'],[],['Kim Young Woong'],[],[],[],['1999年'],"{'country': 'JPN', 'state': '宮城県', 'city': ''}",{},[],['韩语'],[],[],[],[],{},[],['Huayibrothers娱乐'],[],[],[],[],[]
3779,4933134,['崔权'],['actor'],[],[],['최권'],[],['Choi Kwon'],[],[],[],['2003年'],"{'country': 'KOR', 'state': '서울특별시', 'city': '중구'}",{},[],['韩语'],[],[],['庆旼大学'],[],{},[],['KeyEast'],[],[],[],[],[]
3780,4933872,['李应敬'],['actor'],[],[],['이응경'],[],['Lee Eung Kyung'],[],[],[],['1987年'],"{'country': 'KOR', 'state': '서울특별시', 'city': '중구'}",{},[],['韩语'],[],[],['仁荷大学英语语言文学系'],[],{},[],['Hanahreum Company'],[],['李镇宇'],[],[],[]
3781,4934438,['金慧利'],['actor'],[],[],['김혜리'],[],['Kim Hye Ri'],[],[],[],['1988年'],"{'country': 'KOR', 'state': '서울특별시', 'city': '중구'}",{},[],['韩语'],[],[],['汝矣岛女子高中'],[],{},[],['Kook Entertainment'],[],[],[],[],[]
3782,4942186,['权秀贤'],['actor'],[],[],['권수현'],[],['Kwon Soo Hyun'],[],[],[],['2011年'],{},{},[],['韩语'],[],[],[],[],{},[],['HB Entertainment  Story J Company (2019年－至今)'],[],[],[],[],[]
3783,4943013,['李承亨'],['actor'],[],[],['이승형'],[],['Lee Sung Hyeong'],[],[],[],['1989年'],{},{},[],['韩语'],[],[],['庆熙大学'],[],{},[],[],[],[],[],[],[]
3784,4943178,['孙秀贤'],['actor'],[],[],['손수현'],[],['Sohn Su Hyun'],['《Blood》'],[],[],['2014年'],"{'country': 'CHN', 'state': '浙江省', 'city': '金华市'}",{},[],['韩语'],[],[],['梨花女子大学'],[],"{'country': 'KOR', 'state': '충청북도', 'city': '옥천군'}",[],[],[],[],[],[],['《Blood》']
3785,4943400,['沈腾'],['actor'],['nm7613067'],[],[],['麻花门主'],[],"['《飞驰人生》', '《羞羞的铁拳》', '《夏洛特烦恼》', '《西虹市首富》']",[],[],[],"{'country': 'CHN', 'state': '黑龙江省', 'city': '齐齐哈尔市'}",{},[],[],[],['解放军艺术学院'],[],[],{},[],['开心麻花'],[],[],[],[],"['《飞驰人生》', '《羞羞的铁拳》', '《夏洛特烦恼》', '《西虹市首富》']"
3786,4943884,['梁敏仪'],['actor'],[],[],['Winnie Leung'],[],[],['《古惑仔江湖新秩序金瓶梅鸭王黑势力鬼眼刑警》'],[],['1999年-2021年'],[],{},{},[],[],[],[],['德兰中学毕业'],[],{},[],['英皇娱乐集团有限公司（2000年－2006年）汉传媒集团有限公司'],[],[],[],[],['《古惑仔江湖新秩序金瓶梅鸭王黑势力鬼眼刑警》']
3787,4943971,['卫斯里·史奈普'],['actor'],[],[],['Wesley Snipes'],[],[],[],[],['1986年-2021年'],[],"{'country': 'CHN', 'state': '四川省', 'city': '达州市'}",{},['威尼斯影展最佳男主角'],[],[],[],[],[],{},[],[],[],[],[],[],[]
3788,4945431,['宋永彰'],['actor'],[],[],['송영창'],[],['Song Young Chang'],[],[],[],['1980年'],"{'country': 'CHN', 'state': '河北省', 'city': '石家庄市'}",{},[],['韩语'],[],[],['庆熙大学'],[],{},[],[],[],[],[],[],[]
3789,4945818,['金大明'],['actor'],[],[],['김대명'],"['大熊', '熊小子', '钢琴艺高生']",['Kim Dae Myung'],"['《机智医生生活》', '《心里的声音》', '《未生》', '《潘多拉》', '《解冰》']",['《来鬼屋吧》'],[],['2006年'],{},{},[],['韩语'],[],[],['成均馆大学表演艺术系'],[],{},[],[],[],[],[],[],"['《机智医生生活》', '《心里的声音》', '《未生》', '《潘多拉》', '《解冰》', '《来鬼屋吧》']"
3790,4946066,['麦可·潘纳'],['actor'],[],[],[],[],[],[],[],['1994年-2021年'],[],{},{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
3791,560932,['姚笛'],['actor'],[],[],[],"['笛子子', '笛子']",['Yao Di'],"['《北京青年》', '《裸婚时代》', '《红楼梦》']",[],[],[],"{'country': 'CHN', 'state': '浙江省', 'city': '嘉兴市'}",{},[],['普通话、吴语'],[],[],['北京电影学院表演系'],[],{},['汉族'],['北京鑫宝源影视'],[],[],[],[],"['《北京青年》', '《裸婚时代》', '《红楼梦》']"
3792,4946322,['尊·披'],['actor'],[],[],[],[],[],[],[],[],[],"{'country': 'CHN', 'state': '西藏自治区', 'city': '昌都市'}","{'country': 'USA', 'state': 'California', 'city': 'Los Angeles'}",[],['英语'],[],[],[],[],{},[],[],[],[],[],[],[]
3793,4947687,['海瑟·欧罗克'],['actor'],[],[],[],[],[],[],[],['1982年-1988年'],[],"{'country': 'IND', 'state': 'Tamil Nadu', 'city': 'Yercaud'}","{'country': 'CHN', 'state': '宁夏回族自治区', 'city': '银川市'}",[],[],[],[],[],[],{},[],[],[],[],[],[],[]
3794,4953665,['吴芮甄'],['actor'],['6442930'],[],[],['台台'],['Wu Jui-Chen'],[],['《恋夏38℃》'],['2011年-2021年'],[],{},{},[],[],[],[],['台南市私立圣功女子高级中学国立台北艺术大学戏剧学系主修表演'],[],{},[],['宝丽来国际娱乐公司（2011~2013）听语文化行销有限公司(2014至今)'],[],[],[],[],['《恋夏38℃》']
3795,561187,['动作片演员'],['actor'],[],[],[],[],[],[],[],[],[],{},{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
3796,4954759,['徐铉哲'],['actor'],[],[],['서현철'],[],['Seo Hyun Chul'],[],[],[],['1995年'],{},{},[],['韩语'],[],[],[],[],{},[],['Group8'],[],[],[],[],[]
3797,4954795,['崔哲浩'],['actor'],[],[],['최철호'],[],['Choi Cheol Ho'],[],[],[],['1990年'],"{'country': 'KOR', 'state': '서울특별시', 'city': '중구'}",{},[],['韩语'],[],[],['成均馆大学'],[],{},[],['Office Zero'],[],[],[],[],[]
3798,4954813,['朴成勋'],['actor'],[],[],['박성훈'],[],['Park Sung Hoon'],[],[],[],['2008年'],{},{},[],['韩语'],[],[],[],[],{},[],[],[],[],[],[],[]
3799,4954828,['李准赫'],['actor'],['3606690'],[],['이준혁'],[],['Lee Joon Hyuk'],[],[],[],['1991年'],{},{},[],['韩语'],[],[],[],[],{},[],[],[],[],[],[],[]
3800,4954836,['赵英镇'],['actor'],[],[],['조영진'],[],['Jo Young Jin'],[],[],[],['1986年'],"{'country': 'JPN', 'state': '宮城県', 'city': ''}",{},[],['韩语'],[],[],[],[],{},[],[],[],[],[],[],[]
3801,4954847,['李瑟菲'],['actor'],[],['李瑟菲'],['가원'],[],['Lee Seul-bi'],[],[],[],['2009年'],{},{},[],['韩语'],[],[],['祥明大学 电影系'],[],{},[],['Wid May EntertainmentARK Entertainment'],[],[],[],[],[]
3802,4959008,['吉田羊'],['actor'],['3846080'],['吉田 羊右子'],['吉田 羊'],['羊'],['Yoshida Yō'],['《HERO 第二季》'],[],['1997年-2021年'],['2001年'],{},{},[],['日语'],[],[],[],[],"{'country': 'JPN', 'state': '石川県', 'city': ''}",[],[],[],[],[],[],['《HERO 第二季》']
3803,4959120,['泰·谢里丹'],['actor'],[],[],['Tye Sheridan'],[],[],[],[],['2011年-2021年'],[],"{'country': 'USA', 'state': 'Texas', 'city': 'Rockwood'}",{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
3804,4967105,['李鹏飞'],['actor'],['0508489'],[],[],[],['Lee Pang Fei'],[],[],[],[],{},"{'country': 'CAN', 'state': 'Northwest Territories', 'city': 'Northwest Territories'}",[],[],[],[],[],[],"{'country': 'CHN', 'state': '广东省', 'city': '清远市'}",[],[],['李雁'],[],[],[],[]
3805,561500,['孙维世'],"['actor', 'director']",[],[],[],[],[],[],[],[],[],{},"{'country': 'CHN', 'state': '北京市', 'city': '北京市'}",[],[],[],['莫斯科中山大学'],[],[],{},[],[],[],['金山'],"['孙炳文','任锐']",[],[]
3806,4967425,['艾德瓦利·亚肯努耶-阿嘉巴杰'],['actor'],[],[],['Adewale Akinnuoye-Agbaje'],[],[],[],[],['1993年-2021年'],[],{},{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
3807,4968106,['吕敏珠'],['actor'],[],[],['여민주'],[],['Yeo Min Joo'],[],[],[],['2005年'],"{'country': 'CHN', 'state': '广东省', 'city': '江门市'}",{},[],['韩语'],[],[],['成均馆大学美术系'],[],{},[],['SBD Entertainment'],[],[],[],[],[]
3808,4968146,['金珉才'],['actor'],[],[],['김민재'],[],['Kim Min Jae'],[],[],[],['2000年'],"{'country': 'KOR', 'state': '대구광역시', 'city': '중구'}",{},[],['韩语'],[],[],['韩国艺术综合大学'],[],{},[],['Sim Entertainment'],[],[],[],[],[]
3809,4968152,['李文贞'],['actor'],[],[],['이문정'],[],['Lee Moon Jung'],[],[],[],['2012年'],{},{},[],['韩语'],[],[],['中央大学电影戏剧系'],[],{},[],['iMe KOREA'],[],[],[],[],[]
3810,4968196,['延敏智'],['actor'],['4620238'],['李敏智'],['연민지'],[],['Yeon Min-Ji'],[],[],[],['2002年'],{},{},[],['韩语'],[],[],['德成女子大学 日本文学系'],[],{},[],[],[],[],[],[],[]
3811,4968239,['李彩恩'],['actor'],[],[],['이채은'],[],['Lee Chae Eun'],[],[],[],['2003年'],"{'country': 'KOR', 'state': '서울특별시', 'city': '중구'}",{},[],['韩语'],[],[],['汉阳大学戏剧电影科'],[],{},[],['Clover Company'],[],[],[],[],[]
3812,4969099,['崔德文'],['actor'],[],[],['최덕문'],[],['Choi Deok Mun'],[],[],[],['1999年'],{},{},[],['韩语'],[],[],['首尔艺术大学'],[],{},[],['Hodoo Entertainment'],[],[],[],[],[]
3813,4969111,['郑润鲜'],['actor'],[],[],['정윤선'],[],['Jung Yoon Sun'],[],[],[],['2008年'],{},{},[],['韩语'],[],[],[],[],{},[],[],[],[],[],[],[]
3814,4969139,['金承旭'],['actor'],[],[],['김승욱'],[],['Kim Seung Wook'],[],[],[],['1986年'],"{'country': 'JPN', 'state': '宮城県', 'city': ''}",{},[],['韩语'],[],[],['首尔艺术大学'],[],{},[],[],[],[],[],[],[]
3815,4969153,['姜秀珍'],['actor'],[],[],['강수진'],[],['Kang Soo Jin'],[],[],[],['2014年'],{},{},[],['韩语'],[],[],[],[],{},[],['JS Pictures'],[],[],[],[],[]
3816,4973225,['黎国钟'],['actor'],[],[],[],[],[],[],[],[],[],{},{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
3817,561806,['强·沃特'],['actor'],['0000685'],[],['Jonathan Vincent Voight'],[],[],[],[],[],[],{},{},['康城影展最佳男主角奖'],['英语'],[],[],[],[],{},[],[],[],[],['埃尔默·沃特 芭芭拉·坎普 '],['安洁莉娜·裘莉'],[]
3818,561832,['查克·诺里斯'],['actor'],['1569'],['Carlos Ray Norris'],['Chuck Norris'],[],[],[],[],['1968年-2021年'],[],"{'country': 'CHN', 'state': '上海市', 'city': '上海市'}",{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
3819,4974409,['王洁曦'],['actor'],[],[],[],[],[],['《兰陵王妃》'],['《丑女无敌》'],['2008年-2015年'],['2008年'],"{'country': 'CHN', 'state': '湖南省', 'city': '长沙市'}",{},['亚洲之星比赛舞蹈金奖'],['国语'],[],[],['北京电影学院表演系'],[],"{'country': 'CHN', 'state': '甘肃省', 'city': '兰州市'}",[],[],[],[],[],[],"['《兰陵王妃》', '《丑女无敌》']"
3820,561862,['兰登·皮格'],['actor'],[],[],[],[],[],[],[],[],[],{},{},[],[],[],[],[],[],"{'country': 'USA', 'state': 'Tennessee', 'city': 'Murfreesboro'}",[],[],[],[],[],[],[]
3821,4975079,['菲尔·哈特曼'],['actor'],[],[],[],['是由经常和哈特曼同台演出的'],[],[],[],['1975年-1998年'],[],{},{},['黄金时段艾美奖'],[],[],['加州州立大学北岭分校'],['韦斯特切斯特高中'],['养'],"{'country': 'CAN', 'state': 'Northwest Territories', 'city': 'Northwest Territories'}",[],[],[],[],[],[],[]
3822,4976816,['路克·布莱西'],['actor'],[],[],['Luke Bracey'],[],[],[],[],['2009年-2021年'],[],"{'country': 'AUS', 'state': 'New South Wales', 'city': 'Sydney'}",{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
3823,561931,['松田优作'],['actor'],[],['金优作'],[],[],[],['《探侦物语》'],[],[],[],"{'country': 'JPN', 'state': '鳥取県', 'city': ''}",{},[],[],[],[],[],[],{},[],[],[],[],[],[],['《探侦物语》']
3824,561947,['Category:动作片演员'],['actor'],[],[],[],[],[],[],[],[],[],{},{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
3825,4977402,['陈诗欣'],['actor'],['8556055'],[],['Eunice Chan'],[],['Chan Sze Yan'],[],['《感情戏》'],['2011年-2021年'],[],{},{},[],['粤语、国语、英语'],[],['葵涌苏浙公学香港知专设计学院'],['香港知专设计学院国际时装商务（荣誉）文学士'],[],{},[],['Jam Cast Management (HK) Ltd无线电视'],[],[],[],[],['《感情戏》']
3826,4979729,['金景淑'],['actor'],[],['金景叔'],['Tammy Kim'],['Taemi'],['Kim Kyung Suk'],[],['《Healer》'],[],['2014年'],{},{},[],['韩语'],[],[],[],[],{},[],['K Tigers'],[],[],[],[],['《Healer》']
3827,4980508,['格雷格·索金'],['actor'],['2116419'],[],[],[],[],[],[],['2002年-2021年'],[],"{'country': 'CHN', 'state': '江西省', 'city': '萍乡市'}",{},[],[],[],[],[],[],"{'country': 'GBR', 'state': 'England', 'city': 'High Peak'}",[],[],[],[],[],[],[]
